Casamayor de La Coma, María Andresa. Casandro Mamés de La Marca y Araioa
Pérez , Gonzalo
Pérez , Ignacio
Pérez , Jerónimo
Pérez , Juan. Petreius, Petreyo
Pérez , Juan
Pérez , Lorenzo
Pérez , Luis
Pérez , Manuel Damián
Pérez , Marcos
Pérez , Nicolás. Beda
Pérez , Nicolás. El Setabiense
Pérez , Rafael
Pérez , Sebastián
Pérez de Agreda , Alonso
Pérez de Aibar, Miguel
Pérez de Albéniz y Basanta, Pedro
Pérez de Albéniz Velilla, Mateo Antonio
Pérez de Alesio, Mateo
Pérez de Angulo, Gonzalo
Pérez Aparicio, Jerónimo
Pérez de Aponte Quiñones, Gonzalo
Pérez de Araciel , García
Pérez de Araciel y Rada, Alonso
Pérez de Araciel y Rada, García
Pérez de Araciel y Rada, Vicente
Pérez Aravalles y Gómez Buencuchillo, Juan. Juan de Jesús María
Pérez de Arroyo , Cristóbal
Pérez Arroyo, Félix
Pérez de Arteaga, Juan
Pérez de Arteaga, Melchor
Pérez de Axcana Murga, Juan
Pérez de Ayala , Martín
Pérez de Bañatos, Josep
Pérez de Bañatos, Juan
Pérez de Barradas y Fernández de Henestrosa, Antonio. Marqués de Peñaflor (V)
Pérez Barrionuevo, Domingo. Domingo de Santa Teresa
Pérez Bayer, Francisco
Pérez de Bocanegra , Francisca Jesusa
Pérez Bracho, Andrés
Pérez Brito, Santiago José
Pérez Buelta, Gaspar
Pérez Caballero, José
Pérez Caballero y Soria de la Cuesta y Romero, Juan Pablo
Pérez Cabrera, Juan
Pérez Calama, José
Pérez-Calvillo Coloma, Juan Francisco. Señor de de las baronías de Elda y Malón
Pérez Camacho, Francisco
Pérez del Camino, Diego
Pérez de Camino , Manuel Norberto
Pérez Cañamares, Alonso
Pérez Cascales, Francisco
Pérez Cascallana, Juan
Pérez Castellano, José Manuel
Pérez de Castro , Evaristo
Pérez de Castro , Luis
Pérez de Castroverde , Hernán
Pérez de Celis , Isidoro Manuel
Pérez de Chinchón, Bernardo
Pérez Chuecos y Franco, Andrés
Pérez y Cisneros, Diego
Pérez de los Cobos y Gallego, Manuel
Pérez Cómoto, Florencio
Pérez Cuervo, Tiburcio
Pérez Dardón, Gregorio
Pérez de la Dehesa, Bartolomé
Pérez Delgado, Alonso
Pérez Delgado, Bartolomé Patricio
Pérez de Denis, Gregoria Ignacia
Pérez Díaz, José. Baltasar Díaz
Pérez Domper, Francisco
Pérez Dunslague, Valentín
Pérez de Escobar, Antonio
Pérez de Escobar, Francisco
Pérez de Espinosa, Juan
Pérez Estala, Tomás
Pérez Farfán, Alonso
Pérez de la Fuente, Hernán
Pérez Galeote, Mateo
Pérez de Gallegos, Gonzalo
Pérez-Galvez y Crespo, Antonio José. Conde de Pérez-Gálvez (I)
Pérez Gamoneda y Casco, Juan Antonio
Pérez García, José
Pérez García, Juan. Juan de San Marcos
Pérez García, Juan
Pérez García, Julián
Pérez González, Mateo
Pérez de Grandallana y Sierra, Domingo de
Pérez de Guevara , Juan
Pérez de Guzmán , Alonso. Duque de Medina Sidonia (VII), Conde de Niebla (X), Marqués de Cazaza (V), Señor de Sanlúcar de Barrameda y de Gibraltar
Pérez de Guzmán , Álvar. Conde de Orgaz (I)
Pérez de Guzmán , Francisco
Pérez de Guzmán , Juan Alonso. Duque de Medina Sidonia (VI), conde de Niebla (VIII), marqués de Cazaza (III)
Pérez de Guzmán , Juan
Pérez de Guzmán el Bueno , Gaspar Juan. Duque de Medina Sidonia (X). Conde de Niebla (XIII)
Pérez de Guzmán el Bueno , Juan. Duque de Medina Sidonia (III)
Pérez de Guzmán el Bueno , Juan Manuel Alonso. Duque de Medina Sidonia (VIII), conde de Niebla, marqués de Cazaza, Señor de Sanlúcar de Barrameda
Pérez de Guzmán el Bueno y Fernández de Córdoba, Juan Fausto Clarós. Duque de Medina Sidonia (XI), Conde de Niebla (XIV)
Pérez de Guzmán el Bueno y López-Pacheco, Pedro de Alcántara. Duque de Medina Sidonia (XIV), Conde de Niebla (XVII), de San Esteban de Gormaz (XVI) y de Castañeda (XVIII), Marqués de Aguilar de Campoo (XV), de Cazaza (XII), de la Eliseda (IX) y de Valverde (V)
Pérez de Guzmán el Bueno Silva y Mendoza, Domingo María Claros. Duque de Medina Sidonia (XIII)
Pérez de Guzmán y Meneses, Enrique. Duque de Medina Sidonia (II), Conde de Niebla (IV), Marqués de Gibraltar (I)
Pérez de Guzmán y Sandoval, Gaspar Alonso. Duque de Medina Sidonia (IX)
Pérez de Heredia, Miguel
Pérez Hernández, Juan José
Pérez de Herrasti y Pérez del Pulgar, Andrés
Pérez de Herrera, Cristóbal
Pérez de Hita, Ginés
Pérez Hita, José Faustino
Pérez Holguín, Juan
Pérez de Holguín , Melchor
Pérez de Humanes, Alfonso (Alonso)
Pérez Íñigo, José Antonio
Pérez de Lanciego y Eguiluz y Mirafuentes, José
Pérez de Lara , Alonso
Pérez de Lara , Íñigo
Pérez Lasso de la Vega y Orcajada, Jorge
Pérez de Lavalleja de la Torre, Juan Antonio
Pérez de Lazárraga, Cristóbal
Pérez de Lema , Francisco
Pérez de Lema , José Ventura
Pérez de Lema y Soto, Ignacio
Pérez de Lema y Soto, Manuel
Pérez de Lezcano (o Lascano), Juan
Pérez Lobo, Manuel
Pérez y López, Antonio Xavier
Pérez Manrique, Lucas
Pérez Manrique de Lara, Dionisio. Marqués de Santiago (I)
Pérez de Manzanedo, Alonso
Pérez de Manzanedo , García
Pérez das Mariñas Rivadeneira, Gómez
Pérez das Mariñas y Sotomayor, Luis
Pérez Martínez, Silvestre
Pérez y Martínez Robles, Antonio Joaquín
Pérez de Meca Ponce de León, Ginés
Pérez de Menacho, Juan
Pérez de Mendieta, Juan. El Mozo
Pérez de Mesa , Diego
Pérez Mesía y O'Brien, José
Pérez Mexía y Zorro, Juan
Pérez de Mezquía, Pedro
Pérez de Montalbán, Juan
Pérez de Moya, Juan
Pérez de Munébrega, Juan
Pérez de Munébrega, Pedro
Pérez del Muro , José
Pérez de Nagore, Agustín. Agustín Nagore, José López Ezquerra
Pérez de Nava , Álvaro
Pérez Necoechea, José Joaquín
Pérez de Nueros, Juan
Pérez de Nueros y Maynar, Bartolomé
Pérez de Olazábal, Martín
Pérez de Oliva, Fernán
Pérez de Oliva , Fernán
Pérez de Oliván, Martín
Pérez Osorio, Álvaro. Marqués de Astorga (I), Conde de Trastámara (II), Conde de Villalobos (IV)
Pérez Osorio , Álvaro. Marqués de Astorga (III)
Pérez Osorio y Zayas, Nicolás. Marqués de Alcañices (XV), Duque de Alburquerque (XV), Duque de Sesto en Sicilia, Marqués de los Balbases (VIII), Cuéllar (XVI), Cadreita (X), Conde de la Corzana (VII), Santa Cruz de los Manueles (V), Ledesma (XV),..
Pérez de la Parra, Ginés
Pérez Pastor y Molleto, Miguel
Pérez y Pérez, Juan José
Pérez de Pineda, Juan
Pérez de Pobladura , Juan
Pérez de Pomar y Torres de Mendoza, José
Perez de Prado y Cuesta, Francisco
Pérez de la Puente y de Santurde, Antonio
Pérez de la Puente y de Santurde, Juan
Pérez del Pulgar, Hernán. El de las Hazañas
Pérez del Pulgar y Cepeda, Fernando. Francisco de Santa María. Pulgar
Pérez del Pulgar y Sandoval, Juan Fernando. Marqués del Salar (I)
Pérez de Quesada , Hernán
Pérez Quintana, José María
Pérez Quintero, Miguel Ignacio
Pérez de Rada y Echalaz, Francisco. Marqués de Zabalegui (II)
Pérez Ramírez, Juan
Pérez de Ribera , Ruy
Pérez Rico de Azopardo, María Sandalia
Pérez del Río , Francisco. Francisco Pacheco
Pérez de los Ríos , Tomás Pío
Pérez de Rivadeneyra, Gonzalo
Pérez de Rivas, Andrés
Pérez de Robles, Bernardo
Pérez de Robles, Francisco
Pérez Rojo de Aldana, María
Pérez Roldán, Alonso
Pérez del Rosario , Juan Antonio
Pérez de Rozas, José
Pérez Rubio, Rafael
Pérez de Saavedra-Narváez y Cárdenas, Alonso. Conde de la Jarosa (I)
Pérez de Saavedra y Osorio, Juan Martín. Duque de Rivas (I), Marqués de Rivas (VII)
Pérez de Salazar , Alonso de
Pérez de Salazar , Alonso
Pérez Sandoval, Manuel
Pérez de Sanjuán, Dionisio
Pérez de Santoyo, Alonso
Pérez Sarmiento, Bernardino. Conde de Ribadavia (I). Conde de Santa Marta de Ortigueira (II).
Pérez de Segura , Martín
Pérez de la Serna , Juan
Pérez Serrano Garrido, Andrés
Pérez Serrano Vega, Juan Manuel
Pérez Sierra, Francisco
Pérez de Solarte, Juan. Señor de la Casa de Lareaga
Pérez de Soto, José
Pérez de Soto , Melchor
Pérez de Suelves Claramunt, Alberto
Pérez Tafalla, Sebastián
Pérez de Tagle y Blanco Bermúdez, Pedro. Marqués de Salinas (IV)
Pérez Tejero, Manuel
Pérez de Tolosa , Juan
Pérez Roldán, Alonso
Pérez del Rosario , Juan Antonio
Pérez de Rozas, José
Pérez Rubio, Rafael
Pérez de Saavedra-Narváez y Cárdenas, Alonso. Conde de la Jarosa (I)
Pérez de Saavedra y Osorio, Juan Martín. Duque de Rivas (I), Marqués de Rivas (VII)
Pérez de Salazar , Alonso de
Pérez de Salazar , Alonso
Pérez Sandoval, Manuel
Pérez de Sanjuán, Dionisio
Pérez de Santoyo, Alonso
Pérez Sarmiento, Bernardino. Conde de Ribadavia (I). Conde de Santa Marta de Ortigueira (II).
Pérez de Segura , Martín
Pérez de la Serna , Juan
Pérez Serrano Garrido, Andrés
Pérez Serrano Vega, Juan Manuel
Pérez Sierra, Francisco
Pérez de Solarte, Juan. Señor de la Casa de Lareaga
Pérez de Soto, José
Pérez de Soto , Melchor
Pérez de Suelves Claramunt, Alberto
Pérez Tafalla, Sebastián
Pérez de Tagle y Blanco Bermúdez, Pedro. Marqués de Salinas (IV)
Pérez Tejero, Manuel
Pérez de Tolosa , Juan
Pérez Roldán, Alonso
Pérez del Rosario , Juan Antonio
Pérez de Rozas, José
Pérez Rubio, Rafael
Pérez de Saavedra-Narváez y Cárdenas, Alonso. Conde de la Jarosa (I)
Pérez de Saavedra y Osorio, Juan Martín. Duque de Rivas (I), Marqués de Rivas (VII)
Pérez de Salazar , Alonso de
Pérez de Salazar , Alonso
Pérez Sandoval, Manuel
Pérez de Sanjuán, Dionisio
Pérez de Santoyo, Alonso
Pérez Sarmiento, Bernardino. Conde de Ribadavia (I). Conde de Santa Marta de Ortigueira (II).
Pérez de Segura , Martín
Pérez de la Serna , Juan
Pérez Serrano Garrido, Andrés
Pérez Serrano Vega, Juan Manuel
Pérez Sierra, Francisco
Pérez de Solarte, Juan. Señor de la Casa de Lareaga
Pérez de Soto, José
Pérez de Soto , Melchor
Pérez de Suelves Claramunt, Alberto
Pérez Tafalla, Sebastián
Pérez de Tagle y Blanco Bermúdez, Pedro. Marqués de Salinas (IV)
Pérez Tejero, Manuel
Pérez de Tolosa , Juan
Pérez Roldán, Alonso
Pérez del Rosario , Juan Antonio
Pérez de Rozas, José
Pérez Rubio, Rafael
Pérez de Saavedra-Narváez y Cárdenas, Alonso. Conde de la Jarosa (I)
Pérez de Saavedra y Osorio, Juan Martín. Duque de Rivas (I), Marqués de Rivas (VII)
Pérez de Salazar , Alonso de
Pérez de Salazar , Alonso
Pérez Sandoval, Manuel
Pérez de Sanjuán, Dionisio
Pérez de Santoyo, Alonso
Pérez Sarmiento, Bernardino. Conde de Ribadavia (I). Conde de Santa Marta de Ortigueira (II).
Pérez de Segura , Martín
Pérez de la Serna , Juan
Pérez Serrano Garrido, Andrés
Pérez Serrano Vega, Juan Manuel
Pérez Sierra, Francisco
Pérez de Solarte, Juan. Señor de la Casa de Lareaga
Pérez de Soto, José
Pérez de Soto , Melchor
Pérez de Suelves Claramunt, Alberto
Pérez Tafalla, Sebastián
Pérez de Tagle y Blanco Bermúdez, Pedro. Marqués de Salinas (IV)
Pérez Tejero, Manuel
Pérez de Tolosa , Juan
Pérez Roldán, Alonso
Pérez del Rosario , Juan Antonio
Pérez de Rozas, José
Pérez Rubio, Rafael
Pérez de Saavedra-Narváez y Cárdenas, Alonso. Conde de la Jarosa (I)
Pérez de Saavedra y Osorio, Juan Martín. Duque de Rivas (I), Marqués de Rivas (VII)
Pérez de Salazar , Alonso de
Pérez de Salazar , Alonso
Pérez Sandoval, Manuel
Pérez de Sanjuán, Dionisio
Pérez de Santoyo, Alonso
Pérez Sarmiento, Bernardino. Conde de Ribadavia (I). Conde de Santa Marta de Ortigueira (II).
Pérez de Segura , Martín
Pérez de la Serna , Juan
Pérez Serrano Garrido, Andrés
Pérez Serrano Vega, Juan Manuel
Pérez Sierra, Francisco
Pérez de Solarte, Juan. Señor de la Casa de Lareaga
Pérez de Soto, José
Pérez de Soto , Melchor
Pérez de Suelves Claramunt, Alberto
Pérez Tafalla, Sebastián
Pérez de Tagle y Blanco Bermúdez, Pedro. Marqués de Salinas (IV)
Pérez Tejero, Manuel
Pérez de Tolosa , Juan
Pérez de Uranzu, Martín de
Pérez de Urdininea, José María
Pérez de Uriondo y Martierena, Joaquín. Marqués del Valle del Tojo
Pérez de Uriondo y Menéndez Valdés, Joaquín José Mariano
Pérez de Urquizu, Juan de
Pérez Valdelomar, Benito
Pérez de Valdés y Cruz, Benito
Pérez Valdivia, Alonso
Pérez de Valdivia, Diego
Pérez de Valencia, Jaime
Pérez de Valenzuela, Gonzalo
Pérez Valiente y Petel, Pedro José. Conde de Casa Valiente (I)
Pérez de Vargas , Bernardo
Pérez de Vargas , Luis
Pérez Vela, José Vicente
Pérez de Viguera Andrana, Juan
Pérez de Villalón, Jerónimo
Pérez Villamil y de Paredes, Juan. Juan de Paredes
Pérez de Villamuriel, Diego
Pérez de Villaseñor, Miguel
Pérez de Vivero , Alonso. Conde de Fuensaldaña (III)
Pérez de Vivero , Juan. Vizconde de Altamira (I)
Pérez Ximeno, Fabián
Pérez de Zamora, Alonso
Pérez Zamora, José
Pérez de Zorita, Juan
Perié Barros, José
Peris , Vicente
Perlasca y Bardela, José Juan
Perler Rabasquino, Domingo
Pernas , Antonio
Pernas , Juan
Pernstein , Juana de. Duquesa de Villahermosa (V)
Perola Espinola, Agustín
Perolli , Esteban
Perolli , Juan Bautista
Perpiñá , Pedro Juan
Perrenot de Granvela, Antonio. Cardenal Granvela
Perrenot de Granvela, Federico. Señor de Champagney, en el Franco Condado
Perrenot de Granvela, Nicolás. Señor de Granvelle o Granvela (I), en el Franco Condado
Perrenot de Granvela, Tomás. Señor de Chantonnay en el Franco Condado. Conde de Cantecroy en el Franco Condado
Perret , Claudi
Perrot , Luis
Perruca , Luis
Persia , Juan de. Uruch Bec. Ali Guli Bey
Persons , Robert
Pertusato , Lucas. Conde de Castelferro (I) en Milán
Perú de Lacroix, Luis
Pery Guzmán, Joaquín María
Pes y de Marzarraga, Andrés Matías de
Pesquera Rosa, Gregorio
Pessino Fernández-Maldonado, Luis
Pestaña Chumacero, Juan Francisco
Petisco , José Miguel
Petite , Anselmo
Pey y Ruis, Juan Francisco
Peyret y Alcañiz, José
Pezuela y Ceballos, Manuel de. Marqués de Viluma (II)
Pezuela y Sánchez, Ignacio de la
Pezuela Sánchez, Joaquín de la. Marqués de Viluma (I)
Pezzi , Emigdio
Philippo , Juan Jerónimo de
Phokás , Ioannis
Pi i Arimón, Andrés Avelino
Piar , Manuel Carlos
Picado Franco de Jarque, Lino Matías
Picado Pacheco Montero, Juan
Picardo , Juan
Picardo , León
Picasarri , José Antonio
Piccolomini y Aragón, Ottavio. Duque de Amalfi (I), Príncipe del Sacro Romano Imperio
Pichardo y Vinuesa de Mena y San Miguel, Antonio
Pico de la Mirándola , Alejandro. Abate Pico, marqués de Quarantoli (II), en el Ducado de Módena; Marqués de Corcordia (V), en el Sacro Imperio Romano Germánico
Picoaga , Francisco
Picón , Francisco
Picornell y Gomila, Juan Bautista
Pidal y Carniado, Pedro José. Marqués de Pidal (I), Vizconde de Villaviciosa
Piedra Crespo, Luis Antonio de la
Piedra Cueva, Gabriel José
Piedra González, Jacobo Andrés de la
Piedra Rodríguez, Angel Antonio
Piedrafita y Albis, Juan Antonio
Piélago y Fernández de Castro, Celestino del
Pieres , José Antonio
Pieres , Pedro
Pierrá de Yébenes, Francisco
Piet , Boudoin van der
Pigafetta Vicentino, Antonio. Antonio Lombardo
Pignatelli , Domingo. Marqués de San Vicente (I)
Pignatelli , Ettore. Duque de Monteleón (I), en el Reino de Sicilia
Pignatelli , Juan Domingo
Pignatelli , Miguel. Marqués de San Marco (I), en el Reino de Nápoles
Pignatelli d'Aragona , Niccolò. Duque de Monteleón (VIII), en el Reino de Sicilia
Pignatelli de Aragón y Cortés, Hector. Duque de Monteleón (VI), en el Reino de Sicilia
Pignatelli de Aragón y Gonzaga, José María. Marqués de Mora (V), Duque de Solferino (III)
Pignatelli de Aragón y Moncayo, Juan Joaquín Atanasio de. Conde de Fuentes (XVI)
Pignatelli y Aymerich, Francisco
Pignatelli y Colonna, Héctor. Duque de Monteleón (IV), en el Reino de Sicilia
Pignatelli y Moncayo, Ramón de
Pignatelli Pignatelli, Casimiro Armando. Conde de Fuentes (XVIII), conde de Egmont
Pignatelli Pignatelli, Fernando. Duque de Híjar (VI)
Pignatelli y Rubí, Cayetano. Marqués de Rubí (III)
Pignone , Marcelo. Marqués de Oriolo
Piguillem i Verdacer, Francisco
Pilares , Agustín
Pilo , Francisco
Piloña y Ayala, Diego Francisco
Pimentel , Alonso. Conde (V) y Duque (II) de Benavente
Pimentel , Antonio
Pimentel , Enrique
Pimentel , Hernando. Príncipe de Texcoco
Pimentel , Jerónimo. Marqués de Bayona (I)
Pimentel , José
Pimentel , Juan de
Pimentel , Juana
Pimentel , Leonor
Pimentel , Rodrigo
Pimentel de Castro, María. Condesa consorte de Ribadavia (I)
Pimentel Enríquez, Juan Alfonso. Conde (VIII) y duque (V) de Benavente
Pimentel Enríquez de Guzmán y Toledo, Antonio. Marqués de Távara (IV)
Pimentel y de Herrera, Antonio Alfonso. Conde (VI) y duque (III) de Benavente, conde de Mayorga (V)
Pimentel de Herrera, Francisco Casimiro Antonio. Conde (XII) y (IX) duque de Benavente
Pimentel y Lemos Montenegro, José. Marqués de Boveda de Limia (V)
Pimentel Lucero, Rodrigo
Pimentel y Pacheco, Luis. Marqués de Villafranca del Bierzo (I)
Pimentel Ponce de León, Antonio
Pimentel Ponce de León, Juan Francisco Alfonso. Conde (X) y duque (VII) de Benavente
Pimentel Ponce de León, Rodrigo. Marqués de Viana del Bollo (VI)
Pimentel de Prado, Juan
Pimentel de Prado, Sebastián. Marqués de la Florida Pimentel (II)
Pimentel de Prado y Blanca, Antonio
Pimentel de Prado y Olazábal, Juan Antonio. Marqués de Florida Pimentel (I)
Pimentel de Quiñones, Antonio Alfonso. Conde de (XI) y Duque de (VIII) Benavente
Pimentel de Quiñones y Herrera, Antonio Alonso. Conde (IX) y duque (VI) de Benavente
Pimentel y Requesens, Manuel. Conde de Feira (VI)
Pimentel Stúñiga, Leonor. Duquesa de Plasencia y Béjar (I)
Pimentel y Tellia, Antonio Francisco Buenaventura
Pimentel Zúñiga Dávila, Pedro. Marqués de Mirabel (VI)
Pina , José Alberto
Pina , Juan de
Pina , Juan Laureano de
Pinacho Guigelmo de Paredes, Juan
Pineda , Francisco
Pineda , Francisco Salvador de
Pineda , Jaume
Pineda , Juan de
Pineda , Juan de
Pineda , Juan Claudio de
Pineda y Capdevila, Antonio José de
Pineda y Eraunzeta, Pedro
Pineda de Mendoza, Juan de
Pineda y Ramírez, Antonio
Pineda y Saldaña, Tomás Miguel
Pineda y Tavares, Joseph Alfonso de
Pineda y de la Torre, Manuel de. Marqués de Campo Santo (II)
Pineda Zurita, María de. Teresa de Jesús María
Pinedo , Agustín Fernando de
Pinedo , Agustín Mariano de
Pinedo , Ambrosio Nicolás Mariano de
Pinedo , Antonio Gaspar de
Pinedo , Baltasar de
Pinedo , Gabriel de
Pinedo , Martín de
Pinel Ceballos, Antonio María. Marqués de Ceballos-Carvajal (III) en el Reino de las Dos Sicilias, Conde del Asalto (III)
Pinel Ladrón de Guevara, Manuel Francisco
Pinel y Monroy, María
Pinelo , Francisco
Pinelo , Gabriel
Pinelo , Valentina
Pinilla y Grájera, Alonso de
Pinilla y Pérez, Ángel
Pinilla Pérez, Francisco Javier
Pino , Antonio del
Pino , Pedro Bautista
Pino González, Juan
Pino y Manrique de Lara, Juan del
Pino de Rivadavia, Juana del
Pino y Sánchez de Rozas, Joaquín del
Pinto , Gaspar
Pinto , Hector
Pinto , Lucas
Pinto y Díaz de la Fuente, Francisco Antonio
Pinto Miguel, Tomás
Pinzón , Francisco Martín
Piña , Alonso de
Piña y Fernández Patiño, Gaspar de
Piña y Fernández Patiño, Juan de
Piña y Hermosa, Antonio de
Piña Ludueña, Gonzalo de
Piña y Mazo, Pedro de
Piña y Ruiz de Cárdenas, Juan de
Piñas , Baltasar
Piñeiro de las Casas, Jerónimo
Piñeiro Fariña, Juan
Piñeiro Solveira, Francisco
Piñel , Arias
Piñera y Siles, Bartolomé
Piñero de la Rodera , Pedro. El Maragato
Piñeyro , Juan
Piñeyro de Ulloa y Manuel de Villena, Buenaventura. Marqués de Bendaña (VIII), Conde de Canillas, Barón de Molinet
Piñón , Juan
Piñuela y Alonso, Sebastián de
Piola , Dominico
Pipiá , Agustín
Piquer , Joseph
Piquer , Joseph. (II)
Piquer y Arrufat, Andrés
Piquer Montserrat, José
Piquer y Rudilla, Francisco. Padre Piquer
Piquinoti , Andrea
Piquinoti Grimaldi, Francisco María
Pirán , Antonio María
Pires Carvalho, Gonçalo
Pires de Landim, Álvaro
Pírez Pavía, Ramón
Pirolle , Pedro
Pirovano , Giacomo
Pisa , Alonso de
Pisa , Alonso de
Pisa , Francisco de
Pisa , Juan Rodríguez de
Pisa , Pedro
Pisador , Diego
Pisón de Ardanaz , Antonio
Pita Pizarro, Pío
Pita da Veiga, Alonso
Pizaño , Luis
Pizaño de Palacios, Álvaro
Pizarro , Francisca
Pizarro , Francisco Javier
Pizarro , Gerónimo
Pizarro , Gonzalo. El Largo
Pizarro , Hernando
Pizarro , José Alfonso
Pizarro , Juan
Pizarro , Pedro
Pizarro , Tomás José
Pizarro Alonso, Juan
Pizarro de Aragón y Mendoza y Chacón, Francisco Silvestre. Marqués de San Juan de Piedras Albas (I)
Pizarro Cajal, Juan
Pizarro Cortés de Monroy, Tomás
Pizarro González, Francisco. Marqués de Atabillos (I)
Pizarro de Orellana, Fernando
Pizarro Piccolomini de Aragón, Juan de la Cruz. Marqués de San Juan de Piedras Albas (II)
Pizarro y Ramírez, Luis Antonio. Conde consorte de las Navas (II)
Pizarro Viedma, Gonzalo
Pizcueta Donday, José
Pizzala , Carlos
Pla , José
Pla , Paulo
Pla y Cancela, Buenaventura Miguel
Pla Durán, Francesc. El Vigatá
Pla i Ferrusola, Francisco
Pla i Ferrusola, Joaquín. Filoglosso Apodemo
Plaine , Gerard de la. Señor de La Roche y de Maigny
Plana Salas, Juan Crisóstomo
Plandolit-Targarona y de Pons, Benito de. Targarona
Planella i Conxello, Bonaventura
Planella i Conxello, Gabriel
Planella i Conxello, Joaquim
Planella i Conxello, Ramon
Planella i Parera, Joaquim
Planes , Francisco José
Planes i Comes, Jeroni
Plano , Arnao del
Plasencia , Gregorio de
Plasencia , Juan de
Plasencia y Fuentes Calderón, Francisco
Plaza , Bartolomé de la
Plaza , Francisco
Plaza , Juan
Plaza , Juan de la
Plaza de Cabral, Jacoba
Plaza Cuéllar, Francisco de la. Francisco de los Santos
Plaza y Graciet, Juan de la
Plaza y Ubilla, Joaquín de
Plumberger , Bárbara
Poderico , Luis de
Poey y Aloy, Felipe
Poggini , Giampaolo
Poggio Monteverde, Juan Bautista
Poinsot Garcés, Joao
Pol , Bernat Joan
Polanco , Antonio
Polanco , Gaspar de
Polanco , Juan Alfonso de
Polanco de Santillana, Nicolás
Poll , Bernardo Juan
Polo , Clemente
Polo , Lorenzo
Polo de Alcocer, Pedro Matías
Polo y Catalina, Juan
Polo de Medina , Salvador Jacinto
Polo de Ondegardo , Juan
Polo y Romea, Joaquín
Polono , Estanislao
Polop y Valdés, Pablo
Pomar , Carlos de
Pomar , Felipe de
Pomar , Jaime Honorato
Pomar , Juan Bautista
Pomar , Pedro de
Pomar e Hidalgo, Ramón
Pomar y Mainar, Tomás de. Marqués de Miana (I)
Pombo , José Ignacio de
Ponce , Alonso
Ponce , Juan
Ponce , Pedro
Ponce de la Fuente , Constantino. Doctor Constantino
Ponce de León , Bartolomé
Ponce de León , Diego
Ponce de León , Hernán
Ponce de León , Ignacio
Ponce de León , Juan
Ponce de León , Luis. Conde de Villaverde (IV)
Ponce de León , Luis Cristóbal. Duque de Arcos (II)
Ponce de León , Manuel. El Valiente
Ponce de León , Pedro
Ponce de León , Pedro
Ponce de León , Pedro
Ponce de León , Rodrigo. Marqués de Cádiz (II), Duque de Cádiz (I), Conde de Arcos (III), Señor de Marchena (VII), Marqués de Zahara (I), Marqués de Marchena, de Rota, de Mairena del Alcor, de Bailén
Ponce de León , Rodrigo. Duque de Arcos (IV)
Ponce de León , Rodrigo. Duque de Arcos (III)
Ponce de León y Álvarez de Toledo, Elvira. Marquesa de Villanueva de Valdueza (I)
Ponce de León y Aragón, José
Ponce de León y Carrillo de Albornoz Baeza y Dávila, Antonio María. Duque de Montemar (IV), Marqués de Castromonte (VIII), Conde de Garcíez (VII), Conde de Valhermoso (VII), Conde de Cantillana (VII), Marqués de Montemayor y del Águila
Ponce de León González, José Miguel
Ponce de León y de las Infantas, Andrés
Ponce de León Lancaster y Cárdenas, Joaquín. Duque de Arcos (VII), Duque de Maqueda (X)
Ponce de León y Ponce de León, Rodrigo. Duque de Arcos (I)
Ponce de León y Spínola de la Cerda, Antonio. Duque de Arcos (XI)
Ponce de León y Varela, Basilio
Ponce Planellas, Roque
Ponce de Santa Cruz , Antonio
Ponce Vaca, Ignacio
Poniso , Jacobo
Pons , Francesc Bernat de
Pons , Gaspar
Pons , Jaume
Pons , José. Pepe el Mahonés
Pons , Juan
Pons d'Icart, Lluis
Pons Flaquer, Gaspar
Pons y Furell, Francisco Bernardo de
Pons y Massana, José. Ponsi, Ponsius
Pons Monravá, Jaume
Pons Portella, Pedro
Pons y Turell, Bernardo. Conde de Robres (I)
Ponsich Félix
Ponsich y de San Joan, Juan Bautista de
Pont , Bartolomé
Pontac , Diego de
Ponte , Giovan Francesco de. Marqués de Morcone (I), en el Reino de Nápoles
Ponte , Juan de
Ponte , Marco Antonio de
Ponte Araujo, Joaquín
Ponte y Hoyo, Nicolás Eugenio
Ponte Llarena, Diego de
Pontifeser Worelin, Cristiano
Pontones , Antonio de. Antonio de San José Pontones
Ponz Piquer, Antonio
Ponzoa Cebrián, Félix
Ponzoa Cebrián, José Antonio
Ponzón , Pedro Mártir
Poranguí , Juan
Porcallo de Figueroa, Vasco
Porcel , Juan
Porcel y Cañaveral, Juan Bautista. Marqués de Villa Alegre (IV)
Porcel y Manrique de Arana, Miguel. Conde de las Lomas (I), Señor de la Villa de las Lomas
Porcel Román, Antonio
Porcel y Salablanca, José Antonio. Antonio Lecorp. El Caballero de los Jabalíes. El aventurero
Porcell , Juan Tomás
Porcell Famanía, Juan
Porlier y Sáenz de Asteguieta, Antonio Domingo. Marqués de Bajamar (III)
Porlier y Sáenz de Asteguieta, Esteban de. Marqués de Bajamar (II)
Porlier y Sáenz de Asteguieta, Rosendo
Porlier y Sopranis Ruth y Dutaris, Antonio Aniceto. Marqués de Bajamar (I)
Porquet , Antonio
Porras , Francisco de
Porras , Francisco
Porras , Juan de
Porras , Juan de
Porras , Manuel de
Porras , Marcos de
Porras Huidobro, Facundo
Porras Méndez, Jerónimo de
Porras y de la Peña, Felipe de
Porredón , Bartolomé. Ros de Eroles o Ros d'Eroles (Rubio de Eroles)
